iso_code,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million
MEX,2/4/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/5/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/28/2020,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2/29/2020,2,2,0.286,0,0,0,0.016,0.016,0.002,0,0,0
MEX,3/1/2020,4,2,0.571,0,0,0,0.031,0.016,0.004,0,0,0
MEX,3/2/2020,5,1,0.714,0,0,0,0.039,0.008,0.006,0,0,0
MEX,3/3/2020,,,0.714,,,0,,,0.006,,,0
MEX,3/4/2020,,,0.714,,,0,,,0.006,,,0
MEX,3/5/2020,,,0.714,,,0,,,0.006,,,0
MEX,3/6/2020,,,0.714,,,0,,,0.006,,,0
MEX,3/7/2020,,,0.429,,,0,,,0.003,,,0
MEX,3/8/2020,,,0.143,,,0,,,0.001,,,0
MEX,3/9/2020,7,2,0.286,0,0,0,0.054,0.016,0.002,0,0,0
MEX,3/10/2020,,,0.286,,,0,,,0.002,,,0
MEX,3/11/2020,,,0.286,,,0,,,0.002,,,0
MEX,3/12/2020,11,4,0.857,0,0,0,0.085,0.031,0.007,0,0,0
MEX,3/13/2020,16,5,1.571,0,0,0,0.124,0.039,0.012,0,0,0
MEX,3/14/2020,26,10,3,0,0,0,0.202,0.078,0.023,0,0,0
MEX,3/15/2020,41,15,5.143,0,0,0,0.318,0.116,0.04,0,0,0
MEX,3/16/2020,53,12,6.571,0,0,0,0.411,0.093,0.051,0,0,0
MEX,3/17/2020,82,29,10.714,0,0,0,0.636,0.225,0.083,0,0,0
MEX,3/18/2020,93,11,12.286,0,0,0,0.721,0.085,0.095,0,0,0
MEX,3/19/2020,118,25,15.286,0,0,0,0.915,0.194,0.119,0,0,0
MEX,3/20/2020,164,46,21.143,0,0,0,1.272,0.357,0.164,0,0,0
MEX,3/21/2020,203,39,25.286,2,2,0.286,1.574,0.302,0.196,0.016,0.016,0.002
MEX,3/22/2020,251,48,30,2,0,0.286,1.947,0.372,0.233,0.016,0,0.002
MEX,3/23/2020,316,65,37.571,2,0,0.286,2.451,0.504,0.291,0.016,0,0.002
MEX,3/24/2020,367,51,40.714,4,2,0.571,2.846,0.396,0.316,0.031,0.016,0.004
MEX,3/25/2020,405,38,44.571,5,1,0.714,3.141,0.295,0.346,0.039,0.008,0.006
MEX,3/26/2020,475,70,51,5,0,0.714,3.684,0.543,0.396,0.039,0,0.006
MEX,3/27/2020,585,110,60.143,8,3,1.143,4.537,0.853,0.466,0.062,0.023,0.009
MEX,3/28/2020,717,132,73.429,12,4,1.429,5.561,1.024,0.57,0.093,0.031,0.011
MEX,3/29/2020,848,131,85.286,16,4,2,6.577,1.016,0.661,0.124,0.031,0.016
MEX,3/30/2020,993,145,96.714,20,4,2.571,7.702,1.125,0.75,0.155,0.031,0.02
MEX,3/31/2020,1094,101,103.857,28,8,3.429,8.485,0.783,0.806,0.217,0.062,0.027
MEX,4/1/2020,1215,121,115.714,29,1,3.429,9.424,0.938,0.897,0.225,0.008,0.027
MEX,4/2/2020,1378,163,129,37,8,4.571,10.688,1.264,1.001,0.287,0.062,0.035
